Id,InstrumentFlag.Instrument.Name,InstrumentFlag.Code,Result
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%
%% Application: CENTRALINK
%% Version: 16.0.3
%% Table: ResultFlag
%% Exported on: 08/09/19 at 19:53:56
%% Exported by: batch
%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
49718,DMS_ChemistryXPT_1,Repeat,1757722
49719,DMS_ChemistryXPT_1,Repeat,1757725
49720,DMS_ChemistryXPT_1,Repeat,1757726
49721,DMS_ChemistryXPT_1,Repeat,1757728
49722,DMS_ChemistryXPT_1,Repeat,1757735
49723,DMS_ChemistryXPT_1,Repeat,1757736
49724,DMS_ChemistryXPT_1,Repeat,1757738
49725,DMS_ChemistryXPT_1,Repeat,1757739
49726,DMS_ChemistryXPT_1,Repeat,1757740
49727,DMS_CS5100_2,N,1757741
49728,DMS_CS5100_2,N,1757742
49729,DMS_CS5100_2,N,1757743
49730,DMS_CS5100_2,N,1757744
49731,DMS_CS5100_2,N,1757745
49732,DMS_CS5100_2,N,1757746
49733,DMS_CS5100_2,N,1757747
49734,DMS_CS5100_2,N,1757748
49735,DMS_ChemistryXPT_1,Repeat,1757749
49736,DMS_ChemistryXPT_1,Repeat,1757750
49737,DMS_ChemistryXPT_1,Repeat,1757751
49738,DMS_ChemistryXPT_1,Repeat,1757754
49739,DMS_ChemistryXPT_1,Repeat,1757757
49740,DMS_ChemistryXPT_1,Repeat,1757759
49741,DMS_ChemistryXPT_1,Repeat,1757760
49742,DMS_ChemistryXPT_1,Repeat,1757761
49743,DMS_ChemistryXPT_1,Repeat,1757762
49744,DMS_ChemistryXPT_1,Repeat,1757763
49745,DMS_ChemistryXPT_1,Repeat,1757766
49746,DMS_ChemistryXPT_1,Repeat,1757767
49747,DMS_ChemistryXPT_1,Repeat,1757771
49748,DMS_ChemistryXPT_1,Repeat,1757776
49749,DMS_ChemistryXPT_1,Repeat,1757780
49750,DMS_AdviaCentaur_3,W,1757813
49751,DMS_ChemistryXPT_1,Repeat,1757814
49752,DMS_ChemistryXPT_1,Repeat,1757823
49753,DMS_ChemistryXPT_1,Repeat,1757824
49754,DMS_ChemistryXPT_1,Repeat,1757827
49755,DMS_ChemistryXPT_1,Repeat,1757828
49756,DMS_ChemistryXPT_1,Repeat,1757830
49757,DMS_AdviaCentaur_3,>,1757835
49758,DMS_AdviaCentaur_3,W,1757835
49759,DMS_ChemistryXPT_1,Repeat,1757859
49760,DMS_ChemistryXPT_1,Repeat,1757860
49761,DMS_ChemistryXPT_1,Repeat,1757863
49762,DMS_AdviaCentaur_3,>,1757864
49763,DMS_AdviaCentaur_3,W,1757864
49764,DMS_AdviaCentaur_3,W,1757867
49765,DMS_AdviaCentaur_3,W,1757868
49766,DMS_AdviaCentaur_3,W,1757869
49767,DMS_ChemistryXPT_1,Repeat,1757871
49768,DMS_ChemistryXPT_1,Repeat,1757879
49769,DMS_ChemistryXPT_1,Repeat,1757880
49770,DMS_ChemistryXPT_1,Repeat,1757881
49771,DMS_ChemistryXPT_2,Repeat,1757882
49772,DMS_ChemistryXPT_2,Repeat,1757884
49773,DMS_ChemistryXPT_2,Repeat,1757885
49774,DMS_ChemistryXPT_1,Repeat,1757888
49775,DMS_ChemistryXPT_1,Repeat,1757889
49776,DMS_ChemistryXPT_1,Repeat,1757891
49777,DMS_ChemistryXPT_1,Repeat,1757892
49778,DMS_ChemistryXPT_1,Repeat,1757893
49779,DMS_CS5100_1,N,1757894
49780,DMS_CS5100_1,N,1757895
49781,DMS_CS5100_1,N,1757896
49782,DMS_CS5100_1,N,1757897
49783,DMS_CS5100_1,N,1757898
49784,DMS_CS5100_1,N,1757899
49785,DMS_CS5100_1,N,1757900
49786,DMS_CS5100_1,N,1757901
49787,DMS_ChemistryXPT_1,Repeat,1757902
49788,DMS_ChemistryXPT_1,Repeat,1757903
49789,DMS_ChemistryXPT_1,<,1757904
49790,DMS_ChemistryXPT_1,Repeat,1757904
49791,DMS_ChemistryXPT_1,< Conc Range,1757904
49792,DMS_ChemistryXPT_1,Repeat,1757909
49793,DMS_ChemistryXPT_1,Repeat,1757910
49794,DMS_ChemistryXPT_1,Repeat,1757913
49795,DMS_AdviaCentaur_3,>,1757921
49796,DMS_AdviaCentaur_3,W,1757921
49797,DMS_AdviaCentaur_3,W,1757924
49798,DMS_AdviaCentaur_3,W,1757925
49799,DMS_AdviaCentaur_3,W,1757926
49800,DMS_Immulite2000_1,N,1757947
49801,DMS_Immulite2000_1,N,1757948
49802,DMS_ChemistryXPT_1,Repeat,1757949
49803,DMS_ChemistryXPT_2,Repeat,1757951
49804,DMS_ChemistryXPT_1,Repeat,1757952
49805,DMS_ChemistryXPT_1,Repeat,1757953
49806,DMS_ChemistryXPT_1,Repeat,1757955
49807,DMS_ChemistryXPT_1,Repeat,1757956
49808,DMS_ChemistryXPT_2,Repeat,1757957
49809,DMS_ChemistryXPT_2,Repeat,1757959
49810,DMS_ChemistryXPT_2,Repeat,1757960
49811,DMS_ChemistryXPT_1,Repeat,1757965
49812,DMS_AdviaCentaur_3,>,1758005
49813,DMS_AdviaCentaur_3,W,1758005
49814,DMS_AdviaCentaur_3,W,1758030
49815,DMS_AdviaCentaur_3,W,1758033
49816,DMS_AdviaCentaur_3,W,1758035
49817,DMS_ChemistryXPT_1,Repeat,1758038
49818,DMS_ChemistryXPT_1,Repeat,1758043
49819,DMS_ChemistryXPT_1,Repeat,1758044
49820,DMS_ChemistryXPT_1,Repeat,1758046
49821,DMS_ChemistryXPT_1,Repeat,1758047
49822,DMS_ChemistryXPT_1,Repeat,1758056
49823,DMS_ChemistryXPT_1,<,1758061
49824,DMS_ChemistryXPT_1,< Conc Range,1758061
49825,DMS_CS5100_1,N,1758096
49826,DMS_CS5100_1,N,1758097
49827,DMS_CS5100_1,N,1758098
49828,DMS_CS5100_1,N,1758099
49829,DMS_CS5100_1,N,1758100
49830,DMS_CS5100_1,N,1758101
49831,DMS_CS5100_1,N,1758102
49832,DMS_CS5100_1,N,1758103
49833,DMS_ChemistryXPT_2,Repeat,1758160
49834,DMS_ChemistryXPT_2,Repeat,1758163
49835,DMS_ChemistryXPT_2,Repeat,1758164
49836,DMS_ChemistryXPT_1,Repeat,1758218
49837,DMS_ChemistryXPT_1,Repeat,1758227
49838,DMS_ChemistryXPT_1,Repeat,1758228
49839,DMS_ChemistryXPT_1,Repeat,1758231
49840,DMS_ChemistryXPT_1,Repeat,1758232
49841,DMS_ChemistryXPT_1,Repeat,1758234
49842,DMS_CS5100_2,N,1758235
49843,DMS_CS5100_2,N,1758236
49844,DMS_CS5100_2,N,1758237
49845,DMS_CS5100_2,N,1758238
49846,DMS_CS5100_2,N,1758239
49847,DMS_CS5100_2,N,1758240
49848,DMS_CS5100_2,N,1758241
49849,DMS_CS5100_2,N,1758242
49850,DMS_CS5100_2,N,1758247
49851,DMS_CS5100_2,N,1758248
49852,DMS_CS5100_2,N,1758249
49853,DMS_CS5100_2,N,1758250
49854,DMS_CS5100_2,N,1758251
49855,DMS_CS5100_2,N,1758252
49856,DMS_CS5100_2,N,1758253
49857,DMS_CS5100_2,N,1758254
49858,DMS_CS5100_1,N,1758255
49859,DMS_CS5100_1,N,1758256
49860,DMS_CS5100_1,N,1758257
49861,DMS_CS5100_1,N,1758258
49862,DMS_CS5100_1,N,1758259
49863,DMS_CS5100_1,N,1758260
49864,DMS_CS5100_1,N,1758261
49865,DMS_CS5100_1,N,1758262
49866,DMS_AdviaCentaur_3,W,1758266
49867,DMS_AdviaCentaur_3,W,1758267
49868,DMS_Immulite2000_1,N,1758272
49869,DMS_Immulite2000_1,N,1758273
49870,DMS_AdviaCentaur_3,W,1758274
49871,DMS_ChemistryXPT_1,Repeat,1758280
49872,DMS_ChemistryXPT_1,Repeat,1758281
49873,DMS_ChemistryXPT_2,Repeat,1758282
49874,DMS_ChemistryXPT_1,Repeat,1758284
49875,DMS_ChemistryXPT_1,Repeat,1758285
49876,DMS_ChemistryXPT_1,Repeat,1758286
49877,DMS_ChemistryXPT_2,Repeat,1758288
49878,DMS_ChemistryXPT_1,Repeat,1758290
49879,DMS_ChemistryXPT_1,Repeat,1758291
49880,DMS_ChemistryXPT_2,Repeat,1758292
49881,DMS_ChemistryXPT_2,Repeat,1758293
49882,DMS_ChemistryXPT_2,Repeat,1758295
49883,DMS_ChemistryXPT_1,Repeat,1758296
49884,DMS_ChemistryXPT_1,Repeat,1758297
49885,DMS_ChemistryXPT_2,Repeat,1758298
49886,DMS_ChemistryXPT_1,Repeat,1758299
49887,DMS_ChemistryXPT_1,Repeat,1758301
49888,DMS_ChemistryXPT_1,Repeat,1758302
49889,DMS_ChemistryXPT_2,Repeat,1758304
49890,DMS_ChemistryXPT_1,Repeat,1758305
49891,DMS_ChemistryXPT_1,Repeat,1758306
49892,DMS_ChemistryXPT_2,Repeat,1758307
49893,DMS_ChemistryXPT_1,Repeat,1758309
49894,DMS_AdviaCentaur_3,>,1758318
49895,DMS_ChemistryXPT_2,Repeat,1758319
49896,DMS_ChemistryXPT_2,Repeat,1758320
49897,DMS_ChemistryXPT_2,Repeat,1758321
49898,DMS_AdviaCentaur_3,W,1758329
49899,DMS_CS5100_1,N,1758330
49900,DMS_CS5100_1,N,1758331
49901,DMS_CS5100_1,N,1758332
49902,DMS_CS5100_1,N,1758333
49903,DMS_CS5100_1,N,1758334
49904,DMS_CS5100_1,N,1758335
49905,DMS_CS5100_1,N,1758336
49906,DMS_CS5100_1,N,1758337
49907,DMS_CS5100_1,N,1758338
49908,DMS_CS5100_1,N,1758339
49909,DMS_CS5100_1,N,1758340
49910,DMS_CS5100_1,N,1758341
49911,DMS_CS5100_1,N,1758342
49912,DMS_CS5100_1,N,1758343
49913,DMS_CS5100_1,N,1758344
49914,DMS_CS5100_1,N,1758345
49915,DMS_CS5100_2,N,1758346
49916,DMS_CS5100_2,N,1758347
49917,DMS_CS5100_2,N,1758348
49918,DMS_CS5100_2,N,1758349
49919,DMS_CS5100_2,N,1758350
49920,DMS_CS5100_2,N,1758351
49921,DMS_CS5100_2,N,1758352
49922,DMS_CS5100_2,N,1758353
49923,DMS_CS5100_2,N,1758354
49924,DMS_CS5100_2,N,1758355
49925,DMS_CS5100_2,N,1758356
49926,DMS_CS5100_2,N,1758357
49927,DMS_CS5100_2,N,1758358
49928,DMS_CS5100_2,N,1758359
49929,DMS_CS5100_2,N,1758360
49930,DMS_CS5100_2,N,1758361
49931,DMS_CS5100_1,N,1758362
49932,DMS_CS5100_1,N,1758363
49933,DMS_CS5100_1,N,1758364
49934,DMS_CS5100_1,N,1758365
49935,DMS_CS5100_1,N,1758366
49936,DMS_CS5100_1,N,1758367
49937,DMS_CS5100_1,N,1758368
49938,DMS_AdviaCentaur_3,>,1758369
49939,DMS_AdviaCentaur_3,W,1758370
49940,DMS_AdviaCentaur_3,W,1758372
49942,DMS_CS5100_1,N,1758374
49943,DMS_CS5100_2,N,1758375
49944,DMS_CS5100_2,N,1758376
49945,DMS_CS5100_2,N,1758377
49946,DMS_CS5100_2,N,1758378
49947,DMS_CS5100_2,N,1758379
49948,DMS_CS5100_2,N,1758380
49949,DMS_CS5100_2,N,1758381
49950,DMS_CS5100_2,N,1758382
49951,DMS_CS5100_2,N,1758383
49952,DMS_CS5100_2,N,1758384
49953,DMS_CS5100_2,N,1758385
49954,DMS_CS5100_2,N,1758386
49955,DMS_CS5100_2,N,1758387
49956,DMS_CS5100_2,N,1758388
49957,DMS_CS5100_2,N,1758389
49958,DMS_CS5100_2,N,1758390
49959,DMS_CS5100_2,N,1758391
49960,DMS_CS5100_2,N,1758392
49961,DMS_CS5100_2,N,1758393
49962,DMS_CS5100_2,N,1758394
49963,DMS_CS5100_2,N,1758395
49964,DMS_CS5100_2,N,1758396
49965,DMS_CS5100_2,N,1758397
49966,DMS_CS5100_2,N,1758398
49967,DMS_AdviaCentaur_3,W,1758399
49968,DMS_CS5100_2,N,1758400
49969,DMS_CS5100_2,N,1758401
49970,DMS_CS5100_2,N,1758402
49971,DMS_CS5100_2,N,1758403
49972,DMS_CS5100_2,N,1758404
49973,DMS_CS5100_2,N,1758405
49974,DMS_CS5100_2,N,1758406
49975,DMS_CS5100_2,N,1758407
49976,DMS_CS5100_2,N,1758408
49977,DMS_CS5100_2,N,1758409
49978,DMS_CS5100_2,N,1758410
49979,DMS_CS5100_2,N,1758411
49980,DMS_CS5100_2,N,1758412
49981,DMS_CS5100_2,N,1758413
49982,DMS_CS5100_2,N,1758414
49983,DMS_CS5100_2,N,1758415
49984,DMS_AdviaCentaur_3,W,1758419
49985,DMS_AdviaCentaur_3,W,1758420
49986,DMS_CS5100_2,N,1758421
49987,DMS_CS5100_2,N,1758422
49988,DMS_CS5100_2,N,1758423
49989,DMS_CS5100_2,N,1758429
49990,DMS_CS5100_2,N,1758430
49991,DMS_CS5100_2,N,1758431
49992,DMS_CS5100_2,N,1758432
49993,DMS_CS5100_2,N,1758433
49994,DMS_CS5100_2,N,1758434
49995,DMS_CS5100_2,N,1758435
49996,DMS_CS5100_2,N,1758436
49997,DMS_CS5100_2,N,1758437
49998,DMS_CS5100_2,N,1758438
49999,DMS_CS5100_2,N,1758439
50000,DMS_CS5100_2,N,1758440
50001,DMS_CS5100_1,N,1758441
50002,DMS_CS5100_1,N,1758442
50003,DMS_CS5100_1,N,1758443
50004,DMS_CS5100_1,N,1758444
50005,DMS_CS5100_1,N,1758445
50006,DMS_CS5100_1,N,1758446
50007,DMS_CS5100_1,N,1758447
50008,DMS_CS5100_1,N,1758448
50009,DMS_CS5100_1,N,1758449
50010,DMS_CS5100_1,N,1758450
50011,DMS_CS5100_1,N,1758451
50012,DMS_CS5100_1,N,1758452
50013,DMS_CS5100_1,N,1758453
50014,DMS_CS5100_1,N,1758454
50015,DMS_CS5100_1,N,1758455
50016,DMS_CS5100_1,N,1758456
50017,DMS_CS5100_2,N,1758457
50018,DMS_CS5100_2,N,1758459
50019,DMS_CS5100_2,N,1758460
50020,DMS_CS5100_2,N,1758461
50021,DMS_CS5100_2,N,1758462
50022,DMS_CS5100_2,N,1758463
50023,DMS_CS5100_1,N,1758464
50024,DMS_CS5100_1,N,1758465
50025,DMS_CS5100_1,N,1758466
50026,DMS_CS5100_1,N,1758467
50027,DMS_CS5100_1,N,1758468
50028,DMS_CS5100_1,N,1758469
50029,DMS_CS5100_1,N,1758470
50030,DMS_CS5100_1,N,1758471
50031,DMS_CS5100_2,N,1758472
50032,DMS_CS5100_2,N,1758473
50033,DMS_CS5100_2,N,1758474
50034,DMS_CS5100_2,N,1758475
50035,DMS_CS5100_2,N,1758476
50036,DMS_CS5100_2,N,1758477
50037,DMS_CS5100_2,N,1758478
50038,DMS_AdviaCentaur_3,W,1758480
50039,DMS_AdviaCentaur_3,W,1758482
50040,DMS_AdviaCentaur_3,W,1758488
50041,DMS_CS5100_1,N,1758490
50042,DMS_CS5100_1,N,1758491
50043,DMS_CS5100_1,N,1758492
50044,DMS_CS5100_1,N,1758493
50045,DMS_CS5100_1,N,1758494
50046,DMS_CS5100_1,N,1758495
50047,DMS_CS5100_1,N,1758496
50048,DMS_CS5100_1,N,1758497
50049,DMS_CS5100_2,N,1758498
50050,DMS_CS5100_2,N,1758499
50051,DMS_CS5100_2,N,1758500
50052,DMS_CS5100_2,N,1758501
50053,DMS_CS5100_2,N,1758502
50054,DMS_CS5100_2,N,1758503
50055,DMS_CS5100_2,N,1758504
50056,DMS_CS5100_2,N,1758505
50057,DMS_AdviaCentaur_3,W,1758510
50058,DMS_AdviaCentaur_3,W,1758513
50059,DMS_AdviaCentaur_3,W,1758514
50060,DMS_AdviaCentaur_3,W,1758515
50061,DMS_AdviaCentaur_3,W,1758517
50062,DMS_AdviaCentaur_3,W,1758518
50063,DMS_AdviaCentaur_3,W,1758520
50064,DMS_AdviaCentaur_3,W,1758522
50065,DMS_AdviaCentaur_3,W,1758526
50066,DMS_CS5100_2,N,1758527
50067,DMS_CS5100_2,N,1758528
50068,DMS_CS5100_2,N,1758529
50069,DMS_CS5100_2,N,1758530
50070,DMS_CS5100_2,N,1758531
50071,DMS_CS5100_2,N,1758532
50072,DMS_CS5100_2,N,1758533
50073,DMS_CS5100_2,N,1758534
50074,DMS_AdviaCentaur_3,W,1758535
50075,DMS_AdviaCentaur_3,W,1758536
50076,DMS_AdviaCentaur_3,W,1758546
50077,DMS_AdviaCentaur_3,W,1758547
50078,DMS_AdviaCentaur_3,W,1758549
50079,DMS_AdviaCentaur_3,W,1758557
50080,DMS_AdviaCentaur_3,W,1758558
50081,DMS_CS5100_1,N,1758559
50082,DMS_CS5100_1,N,1758560
50083,DMS_CS5100_1,N,1758561
50084,DMS_CS5100_1,N,1758562
50085,DMS_CS5100_1,N,1758563
50086,DMS_CS5100_1,N,1758564
50087,DMS_CS5100_1,N,1758565
50088,DMS_CS5100_1,N,1758566
50089,DMS_AdviaCentaur_3,W,1758568
50090,DMS_AdviaCentaur_3,W,1758569
50091,DMS_AdviaCentaur_3,W,1758595
50092,DMS_AdviaCentaur_3,W,1758597
50093,DMS_AdviaCentaur_3,W,1758598
50094,DMS_AdviaCentaur_3,W,1758605
50095,DMS_AdviaCentaur_3,W,1758607
50096,DMS_AdviaCentaur_3,W,1758609
50097,DMS_AdviaCentaur_3,W,1758613
50098,DMS_CS5100_1,N,1758617
50099,DMS_CS5100_1,N,1758619
50100,DMS_CS5100_1,N,1758621
50101,DMS_CS5100_1,N,1758622
50102,DMS_CS5100_1,N,1758624
50103,DMS_CS5100_1,N,1758625
50104,DMS_CS5100_1,N,1758627
50105,DMS_AdviaCentaur_3,W,1758628
50106,DMS_AdviaCentaur_3,W,1758636
50107,DMS_AdviaCentaur_3,W,1758638
50108,DMS_AdviaCentaur_3,W,1758639
50109,DMS_AdviaCentaur_3,W,1758641
50110,DMS_ChemistryXPT_2,Repeat,1758643
50111,DMS_AdviaCentaur_3,W,1758644
50112,DMS_AdviaCentaur_3,W,1758645
50113,DMS_ChemistryXPT_1,Repeat,1758646
50114,DMS_AdviaCentaur_3,W,1758647
50115,DMS_ChemistryXPT_1,Repeat,1758648
50116,DMS_ChemistryXPT_2,Repeat,1758651
50117,DMS_ChemistryXPT_1,Repeat,1758653
50118,DMS_ChemistryXPT_1,Repeat,1758654
50119,DMS_ChemistryXPT_1,Repeat,1758655
50120,DMS_ChemistryXPT_1,Repeat,1758656
50121,DMS_ChemistryXPT_1,Repeat,1758657
50122,DMS_ChemistryXPT_1,Repeat,1758658
50123,DMS_ChemistryXPT_2,Repeat,1758659
50124,DMS_ChemistryXPT_1,Repeat,1758660
50125,DMS_ChemistryXPT_1,Repeat,1758661
50126,DMS_ChemistryXPT_1,Repeat,1758662
50127,DMS_ChemistryXPT_2,Repeat,1758664
50128,DMS_ChemistryXPT_1,Repeat,1758666
50129,DMS_ChemistryXPT_1,Repeat,1758667
50130,DMS_ChemistryXPT_2,Repeat,1758668
50131,DMS_ChemistryXPT_1,Repeat,1758669
50132,DMS_ChemistryXPT_2,Repeat,1758670
50133,DMS_ChemistryXPT_2,Repeat,1758672
50134,DMS_ChemistryXPT_1,Repeat,1758673
50135,DMS_ChemistryXPT_1,Repeat,1758674
50136,DMS_ChemistryXPT_1,Repeat,1758675
50137,DMS_ChemistryXPT_1,Repeat,1758676
50138,DMS_ChemistryXPT_1,Repeat,1758677
50139,DMS_ChemistryXPT_1,Repeat,1758678
50140,DMS_AdviaCentaur_3,W,1758689
50141,DMS_AdviaCentaur_3,W,1758690
50142,DMS_ChemistryXPT_1,Repeat,1758694
50143,DMS_ChemistryXPT_2,Repeat,1758695
50144,DMS_ChemistryXPT_1,Repeat,1758696
50145,DMS_ChemistryXPT_1,Repeat,1758697
50146,DMS_ChemistryXPT_1,Repeat,1758698
50147,DMS_AdviaCentaur_3,W,1758701
50148,DMS_AdviaCentaur_3,W,1758702
50149,DMS_CS5100_1,N,1758715
50150,DMS_CS5100_1,N,1758716
50151,DMS_CS5100_1,N,1758717
50152,DMS_CS5100_1,N,1758718
50153,DMS_CS5100_1,N,1758719
50154,DMS_CS5100_1,N,1758720
50155,DMS_CS5100_1,N,1758721
50156,DMS_CS5100_1,N,1758722
50157,DMS_CS5100_1,N,1758723
50158,DMS_CS5100_1,N,1758724
50159,DMS_CS5100_1,N,1758725
50160,DMS_CS5100_1,N,1758726
50161,DMS_CS5100_1,N,1758727
50162,DMS_CS5100_1,N,1758728
50163,DMS_CS5100_1,N,1758729
50164,DMS_CS5100_1,N,1758730
50165,DMS_AdviaCentaur_3,W,1758733
50166,DMS_AdviaCentaur_3,W,1758736
50167,DMS_AdviaCentaur_3,W,1758737
50168,DMS_AdviaCentaur_3,W,1758738
50169,DMS_AdviaCentaur_3,W,1758742
50170,DMS_AdviaCentaur_3,W,1758743
50171,DMS_AdviaCentaur_3,W,1758758
50172,DMS_AdviaCentaur_3,W,1758759
50173,DMS_AdviaCentaur_3,W,1758760
50174,DMS_AdviaCentaur_3,W,1758761
50175,DMS_AdviaCentaur_3,W,1758764
50176,DMS_AdviaCentaur_3,W,1758769
50177,DMS_AdviaCentaur_3,W,1758770
50178,DMS_AdviaCentaur_3,W,1758771
50179,DMS_AdviaCentaur_3,W,1758772
50180,DMS_AdviaCentaur_3,W,1758773
50181,DMS_CS5100_2,N,1758775
50182,DMS_CS5100_2,N,1758777
50183,DMS_CS5100_2,N,1758778
50184,DMS_CS5100_2,N,1758779
50185,DMS_CS5100_2,N,1758780
50186,DMS_CS5100_2,N,1758781
50187,DMS_CS5100_2,N,1758782
50188,DMS_AdviaCentaur_3,W,1758783
50189,DMS_AdviaCentaur_3,W,1758787
50190,DMS_CS5100_2,N,1758790
50191,DMS_CS5100_2,N,1758791
50192,DMS_CS5100_2,N,1758792
50193,DMS_CS5100_2,N,1758793
50194,DMS_CS5100_2,N,1758794
50195,DMS_CS5100_2,N,1758795
50196,DMS_CS5100_2,N,1758796
50197,DMS_CS5100_2,N,1758797
50198,DMS_CS5100_1,N,1758798
50199,DMS_CS5100_1,N,1758799
50200,DMS_CS5100_1,N,1758800
50201,DMS_CS5100_1,N,1758801
50202,DMS_CS5100_1,N,1758802
50203,DMS_CS5100_1,N,1758803
50204,DMS_CS5100_1,N,1758804
50205,DMS_CS5100_1,N,1758805
50206,DMS_AdviaCentaur_3,W,1758806
50207,DMS_AdviaCentaur_3,W,1758807
50208,DMS_AdviaCentaur_3,W,1758808
50209,DMS_AdviaCentaur_3,W,1758809
50210,DMS_AdviaCentaur_3,W,1758813
50211,DMS_AdviaCentaur_3,W,1758815
50212,DMS_AdviaCentaur_3,W,1758816
50213,DMS_AdviaCentaur_3,W,1758817
50214,DMS_AdviaCentaur_3,W,1758818
50215,DMS_AdviaCentaur_3,W,1758821
50216,DMS_AdviaCentaur_3,W,1758822
50217,DMS_CS5100_1,N,1758824
50218,DMS_CS5100_1,N,1758826
50219,DMS_CS5100_1,N,1758828
50220,DMS_CS5100_1,N,1758829
50221,DMS_CS5100_1,N,1758831
50222,DMS_CS5100_1,N,1758833
50223,DMS_CS5100_1,N,1758834
50224,DMS_AdviaCentaur_3,W,1758835
50225,DMS_CS5100_1,N,1758836
50226,DMS_AdviaCentaur_3,W,1758837
50227,DMS_Immulite2000_1,N,1758838
50228,DMS_Immulite2000_1,N,1758839
50229,DMS_CS5100_2,N,1758841
50230,DMS_AdviaCentaur_3,W,1758842
50231,DMS_CS5100_2,N,1758843
50232,DMS_CS5100_2,N,1758844
50233,DMS_CS5100_2,N,1758845
50234,DMS_CS5100_2,N,1758846
50235,DMS_CS5100_2,N,1758847
50236,DMS_CS5100_2,N,1758848
50237,DMS_CS5100_2,N,1758849
50238,DMS_CS5100_2,N,1758850
50239,DMS_CS5100_2,N,1758851
50240,DMS_CS5100_2,N,1758852
50241,DMS_CS5100_2,N,1758853
50242,DMS_CS5100_2,N,1758854
50243,DMS_CS5100_2,N,1758855
50244,DMS_CS5100_2,N,1758856
50245,DMS_CS5100_2,N,1758857
50246,DMS_AdviaCentaur_3,W,1758862
50247,DMS_AdviaCentaur_3,W,1758863
50248,DMS_Immulite2000_1,<,1758869
50249,DMS_Immulite2000_1,<,1758870
50250,DMS_AdviaCentaur_3,W,1758879
50251,DMS_AdviaCentaur_3,W,1758880
50252,DMS_AdviaCentaur_3,W,1758882
50253,DMS_ChemistryXPT_1,Repeat,1758903
50254,DMS_ChemistryXPT_1,Repeat,1758905
50255,DMS_ChemistryXPT_1,Repeat,1758910
50256,DMS_ChemistryXPT_1,Repeat,1758912
50257,DMS_ChemistryXPT_1,Repeat,1758916
50258,DMS_ChemistryXPT_1,Repeat,1758918
50259,DMS_ChemistryXPT_1,Repeat,1758920
50260,DMS_ChemistryXPT_1,Repeat,1758922
50261,DMS_ChemistryXPT_1,Repeat,1758923
50262,DMS_ChemistryXPT_1,Repeat,1758926
50263,DMS_ChemistryXPT_1,Repeat,1758927
50264,DMS_ChemistryXPT_1,Repeat,1758929
50265,DMS_ChemistryXPT_1,Repeat,1758930
50266,DMS_ChemistryXPT_2,Repeat,1758932
50267,DMS_ChemistryXPT_1,Repeat,1758933
50268,DMS_ChemistryXPT_1,Repeat,1758934
50269,DMS_ChemistryXPT_2,Repeat,1758935
50270,DMS_ChemistryXPT_1,Repeat,1758936
50271,DMS_ChemistryXPT_1,Repeat,1758938
50272,DMS_ChemistryXPT_2,Repeat,1758939
50273,DMS_ChemistryXPT_1,Repeat,1758940
50274,DMS_ChemistryXPT_1,Repeat,1758941
50275,DMS_AdviaCentaur_3,W,1758945
50276,DMS_ChemistryXPT_2,Repeat,1758946
50277,DMS_ChemistryXPT_1,Repeat,1758947
50278,DMS_ChemistryXPT_2,Repeat,1758949
50279,DMS_ChemistryXPT_1,Repeat,1758950
50280,DMS_ChemistryXPT_1,Repeat,1758951
50281,DMS_ChemistryXPT_1,Repeat,1758952
50282,DMS_ChemistryXPT_1,Repeat,1758953
50283,DMS_ChemistryXPT_2,Repeat,1758955
50284,DMS_ChemistryXPT_2,Repeat,1759004
50285,DMS_AdviaCentaur_3,W,1759005
50286,DMS_AdviaCentaur_3,W,1759008
50287,DMS_ChemistryXPT_2,Repeat,1759018
50288,DMS_ChemistryXPT_2,Repeat,1759019
50289,DMS_ChemistryXPT_2,Repeat,1759022
50290,DMS_ChemistryXPT_1,Repeat,1759023
50291,DMS_ChemistryXPT_2,Repeat,1759025
50292,DMS_ChemistryXPT_2,Repeat,1759033
50293,DMS_ChemistryXPT_1,Repeat,1759036
50294,DMS_ChemistryXPT_1,Repeat,1759038
50295,DMS_ChemistryXPT_2,Repeat,1759062
50296,DMS_ChemistryXPT_1,Repeat,1759063
50297,DMS_ChemistryXPT_2,Repeat,1759065
50298,DMS_ChemistryXPT_1,Repeat,1759066
50299,DMS_ChemistryXPT_1,Repeat,1759078
50300,DMS_AdviaCentaur_3,W,1759113
50301,DMS_ChemistryXPT_1,Repeat,1759122
50302,DMS_ChemistryXPT_1,Repeat,1759126
50303,DMS_ChemistryXPT_1,Repeat,1759128
50304,DMS_ChemistryXPT_1,Repeat,1759129
50305,DMS_ChemistryXPT_1,Repeat,1759130
50306,DMS_ChemistryXPT_1,Repeat,1759131
50307,DMS_ChemistryXPT_1,Repeat,1759132
50308,DMS_ChemistryXPT_2,Repeat,1759134
50309,DMS_ChemistryXPT_2,Repeat,1759135
50310,DMS_ChemistryXPT_2,Repeat,1759137
50311,DMS_ChemistryXPT_2,Repeat,1759138
50312,DMS_ChemistryXPT_1,Repeat,1759139
50313,DMS_AdviaCentaur_3,W,1759147
50314,DMS_AdviaCentaur_3,W,1759150
50315,DMS_ChemistryXPT_1,Repeat,1759194
